"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"AC008629.1",6.2544043686877,-2.47973013826959e-06,0.40604218176161,-0.951272653283858,0.341465985360393,0.854625144156148,"Stable"
"AL021940.1",3.02059602850362,3.3045233388394,1.13939365825603,-0.391274999487532,0.695593976333849,NA,"Stable"
"AC025048.4",8.4326080431429,7.00244862918994e-07,0.610915292811904,0.426017378068592,0.670095183116228,0.948960256937162,"Stable"
"AC097511.1",7.19327006624054,-3.58483647254866e-07,1.68995628364743,-0.558138657175214,0.576749705145816,0.929985326780574,"Stable"
"AC011448.1",4.72926749042023,-8.54446316649218e-07,0.488468775930115,-0.39809131643494,0.690562875044471,0.952287561714888,"Stable"
"AC099343.3",6.37656202240046,-2.79027156659979e-06,0.579224951943262,-1.51525565098332,0.129707674706531,0.676056630207781,"Stable"
"GLIS1",2.61630065799482,-2.58324990606669e-07,1.0998566850136,-0.270960949025756,0.786421067195861,NA,"Stable"
"PLA2G4E",3.17091002160811,1.48939849279638e-06,0.861323924447695,-0.100649366822318,0.919828806591664,NA,"Stable"
"AC079766.1",6.3355713238711,-3.28330749139673e-06,0.444869917803859,-1.37393139281286,0.169462982591969,0.732974168139035,"Stable"
"AC092821.1",4.23228807135521,-1.67972491725073e-06,0.849439783702766,-1.34487151123816,0.178666731687483,0.744717805869047,"Stable"
"MICD",3.19194195278882,2.90751838583235,0.995265211798586,1.60350746186461,0.108822663042263,NA,"Stable"
"RPSAP19",6.17527268950063,-6.47520780470623e-07,0.538102931518743,-0.337349000957174,0.735853824886531,0.960469920416983,"Stable"
"HOXC-AS1",2.0962503922367,-5.24009617039499e-07,1.89601667075168,0.692318396176958,0.488737399868329,NA,"Stable"
"AC112219.2",5.34417903066759,-1.83840981154263e-06,0.54961665921665,-0.947670583515149,0.343297180861827,0.854814321652297,"Stable"
"AC006064.2",5.77780275767642,2.36448085396042e-06,0.396574560870419,0.914868550427642,0.36026064207027,0.858926837204212,"Stable"
"ASIC2",3.93182533910531,3.49768576608578e-07,0.603486455919166,-1.72520551856739,0.0844904415207854,0.59268490323559,"Stable"
"RNU6-722P",6.9481946570547,-2.81399602929346e-06,0.327989896720542,-0.889176363111529,0.3739083039425,0.862006080320528,"Stable"
"GOLGA6B",2.8332445146106,4.65647701601328e-07,0.872535487602259,0.293544376666546,0.769106084920281,NA,"Stable"
"AC015987.1",2.50531037324809,2.36380546195854,0.631285098300155,0.908206486666559,0.363769137599242,NA,"Stable"
"GAPDHP72",4.26434652657526,7.6499442668165e-07,0.468788633867094,0.347866156646986,0.727940702823813,0.960005173386257,"Stable"
"GOLGA6A",8.38648476112,8.49126562225594e-07,0.812030772049852,0.688318270597761,0.491252378615484,0.900629162358173,"Stable"
"MRPS31P5",5.79518655893056,1.06267231021835e-06,0.600714546146896,0.618286290363496,0.536386637432703,0.917768942427919,"Stable"
"CFAP61-AS1",2.33497962587337,1.32609682286243e-07,1.54633731156481,0.738210819421291,0.4603863491835,NA,"Stable"
"AC243732.1",5.97490388741435,9.99938210491189e-07,0.36806751827197,0.362020619527433,0.71733662190771,0.958307539045783,"Stable"
"AC133435.1",4.75298166962795,1.08810876936515e-06,0.382587791548646,0.402879238019471,0.687037065644908,0.951350703065806,"Stable"
"AC103591.2",5.52780876531953,-1.54594758913947e-06,0.604446392108539,-0.863603324856123,0.387805837061481,0.866757938623169,"Stable"
"AC131235.3",6.5814845664623,2.06413199681825e-06,0.409937141939446,0.828432319871962,0.407425709233954,0.877149063508227,"Stable"
"AC016821.1",4.38810186715008,2.70933432885826e-06,0.699708274503674,2.02141117075544,0.0432372192884823,0.471041090315211,"Stable"
"CPNE4",2.99205893643814,-1.1178952724837e-06,1.01393662866506,-1.02898624428556,0.303486138872378,NA,"Stable"
"LINC01117",3.48077588834285,-1.73664257919746e-06,0.668659868188841,0.889056127247949,0.373972915941851,0.862006080320528,"Stable"
"AC008443.4",5.4522439971861,-2.85884747180768e-06,0.413373493801204,-1.13454738042454,0.256565010996739,0.805047552047467,"Stable"
"EIF2S2P3",6.66487614397201,8.03501713795276e-07,0.49882077660756,0.40243895785519,0.687361003835331,0.951438991042541,"Stable"
"AC036214.4",5.94061926763167,-2.90374427092292e-06,0.559605295015022,-1.49595701111759,0.134664858094654,0.683856737475088,"Stable"
"AC025279.1",5.40057223847315,8.62708280023229e-07,0.655825876373961,0.560193265788871,0.575347619865487,0.929491612496639,"Stable"
"HSD3BP5",3.54794316665418,5.06230599525324e-07,0.593594621117866,0.285161283324733,0.775520580826362,0.967968295112584,"Stable"
"AL583810.1",5.73863201981248,3.17752758093328e-06,0.463555798875448,1.46317671484149,0.143419030591428,0.699398598753261,"Stable"
"MIR3189",3.63315701287289,1.11291498286816e-06,0.814084986939356,0.923794415137316,0.355593363498064,0.858926837204212,"Stable"
"AL591845.1",4.68421808824723,-5.5348117495628e-08,0.533927546174656,-0.0299184288153474,0.976132108358757,0.998137246330667,"Stable"
"AC025165.4",6.75766674421319,-1.98455629372866e-06,0.435873036727042,-0.829666408715943,0.406727418596656,0.876897748752238,"Stable"
"AL445231.1",4.98531582020155,3.22487262417691e-07,0.501067950411228,0.153928363277501,0.877666219956567,0.984073199971896,"Stable"
"LINC00707",2.73761942534326,1.09898589225436e-06,1.49717500347955,1.47329952391192,0.140670289022324,NA,"Stable"
"AC005775.1",6.53769012990543,6.2989611913938e-06,0.447096452115806,-0.0340484053371963,0.972838551179878,0.997912615128768,"Stable"
"AC108704.1",4.98453516764134,-2.80858109485822e-06,0.601713032561893,1.56991688746133,0.116434448259861,0.655548238794173,"Stable"
"AC087588.1",4.90264459418406,-3.22619630687686e-06,0.458446624613049,-1.39090723379325,0.164253558959404,0.727238911714363,"Stable"
"AC097468.1",5.53528692740894,4.60273210456891e-07,0.685196795727668,0.305224746572908,0.760194986072472,0.964193780608341,"Stable"
"AL353747.3",1.77192854482178,-7.06953177405546e-08,1.60395109203011,0.0532754902948281,0.957512408373087,NA,"Stable"
"AL359881.1",2.98192513048859,6.62393029664251e-07,1.13639130390922,2.60575654195668,0.00916715950453009,NA,"Stable"
"ANKRD30A",1.93459102374183,6.67661959035592e-07,1.53569802465372,0.706625622137407,0.479799161966932,NA,"Stable"
"AP001636.2",7.7418022137026,1.10201778515245e-06,0.727058908748566,0.809373834429479,0.418300148018548,0.880041886914555,"Stable"
"ASIC5",6.38631196490227,-1.59546688547844e-06,0.679260488463467,-1.00879527808324,0.313072826110858,0.839159458153399,"Stable"
"RPRML",4.30477390536728,1.07459949797893e-06,1.1332311329453,0.703623645461882,0.481667181969005,0.899082362818479,"Stable"
"AL008635.1",6.35251302089221,-2.00896180704959e-06,0.467611996776376,-0.916254164138156,0.359533602600247,0.858926837204212,"Stable"
"C12orf42",4.47288369171046,4.3219965592164e-07,0.862271287073678,0.94620825101224,0.344042378562189,0.855050143018299,"Stable"
"LINC00601",0.861425801730186,4.49510156607088e-07,1.80820948718007,0.275858531486239,0.782656725537754,NA,"Stable"
"HCG17",4.72877012743166,-1.86537435319468e-06,0.550437132555232,-0.95403643481519,0.340065199875672,0.85351923520381,"Stable"
"TGIF2LX",3.25961868185414,-1.62665334916038e-07,1.7966079044336,-0.574305305800114,0.565761219381256,NA,"Stable"
"AP001527.2",7.30924151891313,-1.43595462178506e-06,0.516261382279061,-0.703075498051504,0.482008700717797,0.899082362818479,"Stable"
"FAM3D-AS1",7.79934416529396,-6.94753245422243e-07,0.779533753783077,-0.508498130101572,0.611104050121117,0.937726068590418,"Stable"
"AC104837.1",5.03212179085146,1.57523374074642e-06,0.382979364930015,0.568219977541365,0.569885607919247,0.927909639589516,"Stable"
"HNRNPA1P8",5.08300626451227,-1.6904466136951e-05,0.368127950699243,-0.804612593964781,0.421043272329224,0.881315789847207,"Stable"
"CLRN1-AS1",3.01732124204955,-2.23899997301992e-06,0.858307872051189,0.423325045971331,0.672058123116141,NA,"Stable"
"AC012511.1",7.15546649052832,-2.02408014097826e-06,0.381957582787504,-0.75242679501047,0.451794437868355,0.892121341389324,"Stable"
"MUC16",2.60979643094184,2.15664484737905e-06,0.688683476183877,-0.151409645485316,0.879652581184271,NA,"Stable"
"KRTAP5-9",5.70337674876464,3.79343579890291e-08,0.508380531986322,0.0169862149764055,0.986447613042069,0.998446284034292,"Stable"
"CARM1P1",1.66306863572893,5.92646098615272e-07,1.86595090963418,1.31825726750861,0.187417540668275,NA,"Stable"
"FTH1P10",5.8873943218853,-2.11726470913254e-06,0.587452645777801,1.65329250090096,0.0982713484638518,0.62684621951753,"Stable"
"AC107222.1",3.19975211694198,-4.59528175499939e-06,0.634034053483051,-2.63114050006643,0.00850988468939689,NA,"Stable"
"LINC02152",2.61393834031714,2.37557660611772e-06,0.927673961587504,2.47787804939456,0.0132166310102368,NA,"Stable"
"AC008770.3",5.65705918693735,1.94045222445574e-07,0.503190511945163,0.091462699759619,0.92712494324996,0.990452911590604,"Stable"
"AC090018.2",6.94356535067737,-1.78160767420994e-06,0.472759915595672,-0.794907348819574,0.426667399143545,0.88315100656134,"Stable"
"AL355338.1",6.47608012838218,-1.62882893371173e-06,0.615707804402962,-0.94443121073479,0.344949338637231,0.855356842005457,"Stable"
"LINC01793",2.59860104956135,5.56186214969839e-07,2.00201543298866,1.30637479419531,0.191425133208873,NA,"Stable"
"AC106754.1",2.36782657115543,5.66803037317096e-07,1.64026388020064,2.42523669582009,0.0152984087313393,NA,"Stable"
"SMC2-AS1",5.00993453168259,-3.77788227829059e-06,0.465324077491054,0.85379335857784,0.39321949500541,0.869117824914717,"Stable"
"AC090246.1",8.10754187174406,3.81013113666058e-06,0.508296986965704,2.04158029295074,0.0411931817786612,0.462440930871335,"Stable"
"UBD",2.88136519876135,-7.83545794076849e-10,0.718259171034542,-0.00201034317946609,0.998395979295625,NA,"Stable"
"AP001198.2",5.72374159498913,-5.28620783086549e-07,1.44791662762958,-0.704190629462174,0.481314065798869,0.899052892360103,"Stable"
"NANOGNBP3",4.38621181040056,-2.97519903081182e-06,0.385898729275919,-1.09746564368303,0.272437891403448,0.815541687005188,"Stable"
"FAM246C",6.26314308713752,-7.6104429776874e-07,0.83426545455242,-0.59567440154204,0.551392762327816,0.922709906030901,"Stable"
"AL592293.1",2.00462150549803,-2.8962648040827e-06,0.744985438623583,-0.180538319806543,0.856729973749016,NA,"Stable"
"AC104564.3",4.57721674226453,1.04859809777027e-06,0.61831913364395,0.623982278483142,0.532639223418867,0.916558956943598,"Stable"
"AC010280.1",4.74535499154855,1.15137479514901e-06,0.790624898047222,0.936776857723559,0.348873351809119,0.857098716943946,"Stable"
"AC009121.3",5.83458796204303,-1.12857124375597e-06,0.540897215400219,-0.57946953760107,0.562272395379661,0.92601291858535,"Stable"
"AL645608.2",0.8861729884395,-2.81265226325482e-07,1.65420754859674,-0.0475803425327611,0.962050698669627,NA,"Stable"
"EAF1-AS1",5.96268810191295,-1.019192856898e-06,0.429271768262869,-0.414973990679447,0.6781609433992,0.950620432324071,"Stable"
"CCDC144A",6.15671666807646,-4.8469292634405e-07,0.979118971236583,1.85272217421314,0.0639221900647701,0.538877558254625,"Stable"
"YWHAZP3",4.93723840057136,2.27799232998777e-06,0.532008543203618,1.18462987218304,0.236163820737787,0.789110351824292,"Stable"
"AL139288.1",4.33156909829001,1.0916694792958e-06,0.707363904428629,0.760443938174343,0.446989267904114,0.890491024206276,"Stable"
"RNF224",4.82270432861969,-9.03315500842154e-07,0.763757681562289,-0.638772746005672,0.522970780531089,0.91376184883115,"Stable"
"ZBED6",6.36536981392751,3.03860595652774e-07,0.64736308193624,0.186457399999415,0.852086082860531,0.979563285657982,"Stable"
"AC007402.1",1.1385242448663,-7.332536884147e-07,1.61886206173765,-2.05439870685922,0.039937118128197,NA,"Stable"
"AC006116.9",4.75523751176565,2.15615098300957e-06,0.64862482765874,1.43142957955024,0.152307135976026,0.711690600417601,"Stable"
"SORCS3",0.346979431173689,-2.90454186270734e-07,2.46470286153669,0.233705818200626,0.815213370558775,NA,"Stable"
"KLHL33",5.43529919692225,2.19721666888534e-07,0.533661730540333,0.110090992970462,0.912337211305727,0.986893741720841,"Stable"
"AC097063.1",6.79335556006405,7.51729022769058e-07,0.719648240172865,0.537562541183079,0.590879096869158,0.934744500223271,"Stable"
"SNX18P3",4.37165607243539,7.94136118420908e-07,0.909055385688573,0.725221080834998,0.468316412114515,0.896813892753211,"Stable"
"ZNF722P",2.08004857119426,1.40780403834801e-07,2.40630227655568,1.25871072707445,0.208134835402759,NA,"Stable"
"AC097652.1",1.71193534300362,-7.94128023637988e-07,1.29604623524097,1.19312493850298,0.232820445957716,NA,"Stable"
"AL138955.1",5.64930640096831,-1.20505593800695e-06,0.623996762060996,-0.709748095076189,0.477860361573411,0.89860960472915,"Stable"
"PARP11-AS1",6.20406790961102,-4.64657336112912e-06,0.451207528459017,-1.94239376064174,0.0520894500620651,0.505014971237286,"Stable"
"HTR1B",2.59181230856588,-3.42179700832818,0.662029982445711,1.66290125420188,0.0963322033085696,NA,"Stable"
"AL138767.3",5.84835327934148,4.97174594567649e-07,0.580680623809248,0.275846765687342,0.782665762817625,0.968846250137843,"Stable"
"AC253536.2",6.10142211316837,-3.71495477842085e-07,0.544034270062897,-0.198434639976921,0.842705017481087,0.979563285657982,"Stable"
"AC011979.1",5.4793644140079,-1.68381441878035e-06,0.508869878122401,-0.819270909918735,0.412631865767404,0.878968966070194,"Stable"
"AC091153.3",6.22193286662227,-6.51438493124833e-08,0.634351939299271,-0.0417718825356822,0.966680549927593,0.99684831363871,"Stable"
"AC243562.2",2.37388139066883,-1.1426810796203e-06,0.909324453807892,-0.939725034150803,0.34735862059895,NA,"Stable"
"AL121672.1",8.58143908679796,-3.7541661831776e-06,0.510013366716633,-1.82132213443361,0.0685579037126973,0.551496765264087,"Stable"
"RPS19P3",4.9036097614716,-4.38294961239896e-07,0.4207775360647,-0.178130708851277,0.858620325513541,0.981112143731438,"Stable"
"WDR17",3.70898559571842,4.16623109412486e-07,0.599342963297669,-1.3915284594613,0.164065235780342,0.727073392390504,"Stable"
"AC145423.1",6.04737515086295,6.61289845449399e-07,0.694975702472536,0.462629259381911,0.643630132148366,0.944741942453921,"Stable"
"AC023483.1",5.80416792914245,6.62165637801703e-06,0.371292477110408,2.24134886173199,0.0250034862373934,0.377096187014709,"Stable"
"C19orf67",3.90711118392894,1.31705073906518e-06,0.530963618566553,0.684545990466255,0.493630458585841,0.901096648033033,"Stable"
"AC006330.1",7.43318368233903,3.26097290070717e-06,0.516284185227683,1.72794372747742,0.0839983136390272,0.592262388286346,"Stable"
"ST6GALNAC4P1",5.10862964900569,-1.50532319535061e-06,0.375743101201166,-0.54338155210919,0.586867124691294,0.934217554918699,"Stable"
"POU6F2-AS2",3.06113025489247,-1.43102142767048e-07,1.7599864756972,0.409438926913699,0.68221757750559,NA,"Stable"
"BX649632.1",7.87558115743319,-4.11976685435782e-06,0.398329337127021,-1.56287631211943,0.118081690281284,0.658343084308682,"Stable"
"FSIP2-AS2",5.97532032324935,-2.04946958518608e-06,0.693417792953048,-1.30746062573477,0.191056318969821,0.754203472990221,"Stable"
"AC109460.3",3.86120637027881,-1.25220837675677e-07,0.441847644525947,-0.0539087490045921,0.957007866106268,0.995597227833219,"Stable"
"NPPA",5.38634862853282,1.22769827546796e-06,0.461923893491635,0.552975673025813,0.580280068269262,0.931409568720918,"Stable"
"ARRDC5",5.83732020956993,-4.43055849455898e-06,0.470209364272308,-1.93699729714397,0.0527456737621712,0.505014971237286,"Stable"
"AC104260.2",6.18904319045875,4.95769446387102e-07,0.649705977735819,0.310916601509365,0.755864023372439,0.963872169392701,"Stable"
"SOX10",1.39945911131424,0.991877569197206,0.725341278141978,1.19070675907464,0.23376872355947,NA,"Stable"
"AC069222.1",4.98636420601947,2.19371340379836e-06,0.511620222424512,1.09318808130686,0.274311228981038,0.816801805668996,"Stable"
"AC080188.2",3.5727502557201,1.11867638526289e-06,0.652973686122079,0.733487564829228,0.463261109488369,0.894764487915488,"Stable"
"AL512590.3",5.22874301940741,-6.00910722846557e-07,0.617309033745394,-0.349353657473303,0.726823820072977,0.959850884040015,"Stable"
"DPP6",2.47409176810178,-2.4459035490643e-06,0.580993459872374,1.27637835423084,0.201821804168621,NA,"Stable"
"KRT18P28",5.08364895572995,1.87825825064254e-06,0.448463614091338,0.827089721761574,0.40818620943343,0.877166109633541,"Stable"
"RPS3AP54",6.0816924299192,1.39447133415977e-06,0.528158015578501,0.734380721884151,0.462716732822684,0.894764487915488,"Stable"
"SUPT16HP1",4.65275024503525,7.97691319010197e-07,0.528261080768196,0.40123560247218,0.688246670879404,0.951716191382073,"Stable"
"AC118344.1",5.46866785100604,5.79569270541131e-07,0.635560618222562,0.353849997254715,0.723451301991586,0.959343743665847,"Stable"
"FMR1-IT1",4.71982719386376,-3.19917203076071e-06,0.557626342759056,-1.63923094425347,0.101165171569814,0.630931036775014,"Stable"
"PLP1",1.44383139903311,4.65506619594304e-07,1.89228678334363,-0.101789229540076,0.918923974826359,NA,"Stable"
"AC114728.1",6.64855571817156,-2.72769611338627e-06,0.445919399140999,-1.17445802557049,0.240211615132086,0.790924778830961,"Stable"
"AL355312.5",6.21437379728502,1.59631199366444e-06,0.540437202414356,0.851875476638369,0.394283209214356,0.869695100140483,"Stable"
"AC005099.1",6.48533405955054,2.40211897250498e-06,0.41564054092053,0.978389984768768,0.327881479691209,0.847011093605108,"Stable"
"AL133371.2",4.55451503925232,-3.00041922367109e-06,0.419865461093993,-1.18150607316728,0.237401742270836,0.789110351824292,"Stable"
"AL031714.1",4.4809143298322,-2.48618433783667e-07,0.472418575453577,-0.114597293707675,0.908764324886398,0.986860635910631,"Stable"
"KLHL14",2.47048524468884,-4.16920571000249e-06,0.94252185504958,-0.815918655958035,0.414546661253688,NA,"Stable"
"IFITM9P",5.73610065735102,6.59442209613303e-07,0.436091128846484,0.280300495132597,0.779246970943165,0.968505774239253,"Stable"
"MTHFD1P1",5.65018417571529,-4.25473411087548e-07,0.57119151170805,-0.232819270114773,0.815901748675714,0.975399694212748,"Stable"
"RASGEF1C",4.66777885462817,1.01833870673531e-06,0.766074947195311,0.792869325144168,0.427853960834118,0.883648240214187,"Stable"
"AL391832.1",3.40820645917511,1.58063037978382e-08,0.664592055920926,0.00845012829483728,0.993257853333632,0.998446284034292,"Stable"
